miRNA_ID	read_count	reads_per_million_miRNA_mapped	cross-mapped
hsa-mir-3689e	0	0.000000	N
hsa-mir-3689f	0	0.000000	N
hsa-mir-369	269	52.594718	N
hsa-mir-3690-1	10	1.955194	N
hsa-mir-3690-2	0	0.000000	N
hsa-mir-3691	1	0.195519	N
hsa-mir-3692	0	0.000000	N
hsa-mir-370	92	17.987785	N
hsa-mir-3713	0	0.000000	N
hsa-mir-3714	0	0.000000	N
hsa-mir-371a	55	10.753567	N
hsa-mir-371b	0	0.000000	N
hsa-mir-372	464	90.721001	N
hsa-mir-373	49	9.580451	N
hsa-mir-374a	9160	1790.957697	N
hsa-mir-374b	862	168.537722	N
hsa-mir-374c	0	0.000000	N
hsa-mir-375	2583	505.026608	N
hsa-mir-376a-1	10	1.955194	N
hsa-mir-376a-2	4	0.782078	N
hsa-mir-376b	18	3.519349	Y
hsa-mir-376c	144	28.154793	Y
hsa-mir-377	47	9.189412	N
hsa-mir-378a	8044	1572.758047	N
hsa-mir-378b	0	0.000000	N
hsa-mir-378c	128	25.026483	N
hsa-mir-378d-1	0	0.000000	N
hsa-mir-378d-2	5	0.977597	N
hsa-mir-378e	0	0.000000	N
hsa-mir-378f	2	0.391039	N
hsa-mir-378g	0	0.000000	N
hsa-mir-378h	0	0.000000	N
hsa-mir-378i	1	0.195519	N
hsa-mir-378j	0	0.000000	N
hsa-mir-379	8959	1751.658298	N
hsa-mir-380	5	0.977597	N
hsa-mir-381	777	151.918573	N
hsa-mir-382	353	69.018348	N
hsa-mir-383	43	8.407334	N
hsa-mir-384	0	0.000000	N
hsa-mir-3907	0	0.000000	N
hsa-mir-3908	0	0.000000	N
hsa-mir-3909	7	1.368636	N
hsa-mir-3910-1	2	0.391039	N
hsa-mir-3910-2	3	0.586558	N
hsa-mir-3911	2	0.391039	N
hsa-mir-3912	19	3.714869	N
hsa-mir-3913-1	28	5.474543	N
hsa-mir-3913-2	30	5.865582	N
hsa-mir-3914-1	0	0.000000	N
hsa-mir-3914-2	0	0.000000	N
hsa-mir-3915	0	0.000000	N
hsa-mir-3916	0	0.000000	N
